                2014                  22                   3                   5                   1                   2                   0                   3                   1                   1                   3                   2                  40                   1                   2                  -1                   8                1485                   3
                2014                  20                   3                   5                   1                   1                   7                   1                   2                   1                   1                   0                  -1                   3                   2                  60                   1                1486                   2
                2014                  25                   3                   3                   1                   2                   3                   1                   8                   1                   3                   2                  60                   1                   2                  -1                   7                1487                   2
                2014                  17                   3                   3                   1                   1                   7                   0                   0                   1                   5                   0                  -1                   2                   2                  -1                   5                1488                   2
                2014                  11                   3                   5                   2                   2                  -1                   0                   7                   0                   4                   0                  -1                   5                   2                  27                   1                1489                   1
                2014                  18                   3                   5                   1                   1                   7                   2                   7                   1                   2                   0                  -1                   3                   2                  -1                   4                1490                   2
                2014                  98                   8                   5                   1                   1                   1                   0                   0                   1                   4                   2                  60                   1                   2                  -1                   5                1491                   3
                2014                  21                   4                   5                   1                   1                  -1                   1                   1                   1                   0                   0                  -1                   5                   2                  40                   1                1492                   3
                2014                   8                   3                   5                   1                   2                   7                   1                   0                   3                   2                   0                  -1                   3                   2                  26                   2                1493                   3
                2014                  14                   1                   2                   1                   1                   0                   0                   0                   0                   2                   2                  -1                   1                   2                  38                   1                1494                   2
                2014                  21                   2                   5                   2                   1                  -1                   0                   7                   1                   1                   0                  -1                   3                   2                  24                   1                1495                   2
                2014                  16                   3                   5                   1                   2                   1                   0                   0                   2                   1                   2                  -1                   1                   2                  -1                   5                1496                   1
                2014                  23                   3                   0                   1                   2                  -1                   2                   3                   4                   0                   0                  -1                   5                   1                  30                   1                1497                   2
                2014                  20                   3                   5                   1                   2                   1                   1                   1                   2                   2                   2                  37                   1                   2                  37                   1                1498                   2
                2014                  18                   4                   5                   1                   1                   7                   1                   7                   0                   0                   0                  -1                   5                   1                  20                   2                1499                   2
                2014                  20                   3                   5                   1                   1                   2                   0                   0                   0                   2                   2                  -1                   1                   2                  29                   2                1500                   2
                2014                  24                   3                   5                   1                   2                   3                   1                   1                   4                   3                   2                  40                   1                   2                  37                   1                1501                   2
                2014                  16                   3                   2                   1                   1                   1                   1                   3                   1                   1                   2                  -1                   1                   2                  38                   1                1502                   3
                2014                   4                   3                   5                   1                   2                  -1                   1                   1                   1                   2                   0                  -1                   3                   2                  30                   1                1503                   3
                2014                   5                   3                   5                   1                   1                   7                   1                   0                   0                   5                   0                  -1                   3                   2                  -1                   8                1504                   1
                2014                  15                   2                   5                   1                   1                   7                   8                   8                   1                   2                   0                  -1                   3                   2                  30                   2                1505                   3
                2014                  22                   4                   2                   1                   2                  -1                   1                   8                   1                   0                   0                  -1                   5                   2                  30                   1                1506                   2
                2014                  25                   2                   5                   1                   2                   3                   1                   1                   1                   2                   2                  50                   1                   2                  25                   2                1507                   3
                2014                  20                   2                   3                   1                   2                   7                   1                   1                   4                   2                   0                  -1                   3                   2                  40                   1                1508                   3
                2014                  12                   4                   5                   1                   2                  -1                   0                   0                   1                   0                   0                  -1                   5                   2                  30                   2                1509                   3
                2014                  18                   3                   0                   1                   2                   1                   8                   1                   0                   4                   2                  28                   1                   2                  10                   2                1510                   2
                2014                  26                   5                   5                   1                   1                   1                   1                   0                   1                   2                   2                  -1                   1                   2                  -1                   5                1511                   3
                2014                  22                   3                   5                   1                   1                   1                   1                   7                   1                   2                   2                  40                   1                   2                  60                   1                1512                   1
                2014                  15                   3                   5                   1                   1                   1                   8                   8                   1                   5                   0                  -1                   1                   2                  12                   2                1513                   2
                2014                  21                   3                   5                   1                   1                   2                   4                   3                   3                   1                   2                  24                   1                   2                  60                   1                1514                   1
                2014                  17                   2                   5                   1                   2                   0                   0                   1                   1                   3                   2                  -1                   1                   2                  30                   2                1515                   1
                2014                  22                   3                   5                   1                   2                   3                   2                   1                   3                   1                   2                  40                   1                   2                  40                   1                1516                   1
                2014                  20                   1                   5                   2                   1                   7                   4                   7                   1                   0                   0                  -1                   5                   2                  39                   2                1517                   1
                2014                  12                   3                   5                   1                   2                   7                   0                   0                   1                   6                   0                  -1                   2                   2                  -1                   7                1518                   2
                2014                  22                   2                   5                   1                   2                   3                   3                   7                   3                   7                   2                  40                   1                   2                  40                   1                1519                   3
                2014                  12                   2                   5                   2                   2                   7                   0                   7                   0                   2                   0                  -1                   5                   2                  30                   1                1520                   1
                2014                  26                   3                   5                   1                   1                   7                   0                   1                   1                   2                   0                  -1                   3                   0                  -1                   5                1521                   2
                2014                  10                   4                   2                   1                   2                   7                   1                   3                   3                   4                   0                  -1                   2                   2                  -1                   5                1522                   2
                2014                  18                   3                   5                   1                   1                   7                   1                   7                   1                   0                   0                  -1                   5                   2                  30                   2                1523                   2
                2014                  19                   3                   5                   1                   2                  -1                   0                   1                   1                   4                   0                  -1                   3                   2                  -1                   7                1524                   3
                2014                  26                   3                   5                   1                   2                   7                   2                   7                   1                   0                   0                  -1                   5                   2                  -1                   6                1525                   2
                2014                  14                   3                   5                   1                   1                   2                   1                   1                   1                   0                   0                  99                   1                   2                  40                   1                1526                   2
                2014                  26                   3                   5                   1                   2                   1                   1                   3                   1                   4                   2                  40                   1                   2                  45                   1                1527                   2
                2014                  12                   2                   5                   1                   1                   7                   1                   7                   1                   0                   0                  -1                   5                   2                  38                   1                1528                   2
                2014                  19                   2                   5                   1                   2                   3                   0                   0                   1                   3                   1                  -1                   1                   1                  -1                   5                1529                   2
                2014                  14                   3                   3                   1                   2                   7                   1                   0                   3                   3                   0                  -1                   3                   2                  -1                   5                1530                   1
                2014                  18                   4                   2                   1                   1                   3                   3                   4                   3                   0                   1                  40                   1                   1                  45                   1                1531                   2
                2014                  26                   4                   5                   1                   2                   7                   4                   4                   1                   0                   0                  -1                   5                   0                  -1                   6                1532                   3
                2014                  98                   4                   2                   1                   1                   7                   3                   3                   3                   0                   0                  -1                   5                   2                  -1                   6                1533                   1
                2014                  20                   2                   1                   1                   2                   7                   1                   0                   3                   4                   0                  -1                   2                   1                  -1                   5                1534                   1
                2014                  98                   5                   0                   2                   1                   4                   4                   4                   4                   0                   2                  10                   1                   2                  -1                   6                1535                   2
                2014                  13                   2                   0                   3                   2                   7                   1                   1                   1                   1                   0                  -1                   2                   2                  20                   2                1536                   1
                2014                  26                   2                   5                   1                   1                   3                   2                   7                   3                   2                   2                  40                   1                   2                  40                   1                1537                   1
                2014                  17                   1                   5                   1                   2                   1                   0                   0                   1                   1                   2                  -1                   1                   2                  48                   1                1538                   1
                2014                  11                   2                   5                   1                   1                   7                   1                   0                   1                   2                   0                  -1                   3                   2                  -1                   5                1539                   1
                2014                  14                   5                   6                   1                   1                   1                   0                   7                   1                   3                   2                  40                   1                   2                  -1                   8                1540                   3
                2014                  98                   2                   5                   1                   2                  -1                   0                   1                   0                   3                   0                  -1                   5                   2                  40                   1                1541                   1
                2014                  11                   3                   5                   2                   2                   7                   0                   7                   1                   1                   0                  -1                   3                   2                  -1                   5                1542                   3
                2014                  98                   3                   5                   1                   1                   7                   1                   1                   1                   0                   0                  -1                   5                   2                  40                   1                1543                   1
                2014                  22                   3                   5                   1                   1                   7                   1                   1                   4                   2                   0                  -1                   4                   2                  55                   1                1544                   3
                2014                  16                   3                   5                   1                   2                   4                   1                   1                   4                   0                   2                  40                   1                   2                  50                   1                1545                   2
                2014                  21                   3                   9                   1                   1                   1                   1                   3                   1                   1                   2                  45                   1                   1                  50                   1                1546                   2
                2014                   8                   4                   5                   1                   2                   7                   1                   1                   1                   2                   0                  -1                   5                   2                  -1                   7                1547                   1
                2014                  21                   1                   5                   1                   1                   1                   0                   7                   1                   3                   2                  -1                   1                   2                  52                   1                1548                   2
                2014                  21                   3                   5                   1                   2                   2                   1                   1                   3                   1                   2                  60                   1                   2                  65                   1                1549                   2
                2014                  15                   3                   5                   2                   2                   7                   2                   7                   1                   1                   0                  -1                   5                   2                  42                   1                1550                   2
                2014                   9                   2                   5                   1                   1                   1                   0                   0                   1                   0                   2                  -1                   1                   1                  40                   1                1551                   3
                2014                   8                   3                   5                   1                   2                   7                   0                   9                   0                   1                   0                  -1                   2                   0                  -1                   7                1552                   1
                2014                   8                   3                   5                   3                   1                   7                   2                   0                   1                   0                   0                  -1                   5                   2                  -1                   6                1553                   3
                2014                  98                   2                   5                   1                   1                   1                   0                   0                   1                   3                   2                  20                   1                   2                  -1                   5                1554                   3
                2014                  20                   3                   5                   1                   1                  -1                   1                   1                   1                   0                   0                  -1                   3                   2                  70                   1                1555                   3
                2014                  10                   3                   5                   2                   2                   7                   2                   1                   1                   1                   0                  -1                   3                   2                  -1                   8                1556                   2
                2014                   5                   4                   5                   2                   1                   7                   1                   2                   1                   3                   0                  -1                   4                   1                  40                   1                1557                   1
                2014                  22                   3                   5                   1                   2                   3                   1                   2                   2                   2                   1                  32                   1                   2                  37                   1                1558                   2
                2014                  22                   4                   3                   1                   1                   1                   0                   1                   2                   3                   2                  -1                   1                   2                  50                   1                1559                   2
                2014                  24                   4                   5                   1                   1                   4                   1                   1                   4                   1                   1                  -1                   1                   1                  89                   1                1560                   1
                2014                  10                   3                   5                   2                   1                   1                   2                   0                   1                   3                   2                  -1                   1                   2                  50                   1                1561                   1
                2014                  26                   3                   5                   1                   2                   2                   2                   0                   2                   4                   2                  -1                   1                   1                  60                   1                1562                   1
                2014                  10                   3                   5                   1                   1                   7                   0                   0                   1                   3                   0                  -1                   2                   1                  -1                   5                1563                   1
                2014                  13                   5                   5                   1                   2                   7                   1                   1                   1                   4                   0                  -1                   3                   2                  -1                   5                1564                   3
                2014                  15                   3                   5                   1                   2                   0                   0                   0                   1                   1                   2                  28                   1                   2                  30                   2                1565                   1
                2014                  21                   2                   5                   1                   2                   7                   0                   8                   1                   2                   0                  -1                   2                   2                  30                   1                1566                   2
                2014                  15                   3                   5                   1                   1                   2                   8                   0                   1                   1                   2                  -1                   1                   2                  -1                   5                1567                   1
                2014                  26                   2                   5                   1                   2                   0                   1                   0                   1                   2                   2                  -1                   1                   2                  -1                   8                1568                   3
                2014                   1                   2                   5                   2                   2                   7                   0                   1                   1                   5                   0                  -1                   3                   2                  15                   2                1569                   1
                2014                  13                   2                   5                   1                   1                   7                   2                   1                   1                   0                   0                  -1                   5                   2                  34                   1                1570                   2
                2014                  16                   2                   5                   2                   1                   1                   0                   0                   1                   5                   2                  18                   1                   2                  -1                   5                1571                   2
                2014                  21                   2                   5                   1                   1                   3                   0                   0                   3                   0                   2                  -1                   1                   2                  -1                   5                1572                   3
                2014                  19                   3                   6                   1                   1                   7                   2                   3                   2                   0                   0                  -1                   3                   2                  -1                   4                1573                   3
                2014                  11                   2                   5                   2                   2                   7                   0                   0                   0                   2                   0                  -1                   2                   2                  -1                   5                1574                   1
                2014                  98                   3                   5                   2                   2                   7                   1                   7                   0                   0                   0                  -1                   5                   0                  -1                   6                1575                   1
                2014                  26                   3                   4                   2                   2                   1                   2                   7                   1                   3                   2                  40                   1                   2                  40                   1                1576                   2
                2014                   6                   1                   2                   2                   2                   1                   3                   3                   1                   0                   2                  30                   1                   2                  25                   1                1577                   3
                2014                  26                   9                   5                   1                   1                   7                   0                   9                   1                   0                   0                  -1                   5                   9                  -1                   6                1578                   2
                2014                  14                   2                   5                   2                   1                   1                   8                   0                   0                   7                   2                  18                   1                   2                  -1                   5                1579                   1
                2014                  98                   2                   1                   1                   2                   1                   0                   0                   1                   3                   2                  42                   1                   2                  32                   1                1580                   3
                2014                  16                   2                   5                   1                   2                   0                   0                   8                   1                   1                   2                  30                   1                   2                  15                   2                1581                   1
                2014                  14                   1                   5                   2                   1                   7                   0                   7                   0                   0                   0                  -1                   5                   2                  -1                   5                1582                   3
                2014                  15                   3                   5                   2                   2                   7                   1                   1                   3                   3                   0                  -1                   5                   2                  -1                   6                1583                   1
                2014                   1                   1                   5                   2                   2                   7                   0                   7                   1                   1                   0                  -1                   5                   2                  32                   1                1584                   3
                2014                  17                   1                   5                   2                   1                   1                   1                   1                   0                   0                   2                  -1                   1                   2                  40                   1                1585                   2
                2014                  13                   3                   5                   2                   2                   1                   1                   1                   1                   1                   2                  -1                   1                   2                  -1                   5                1586                   3
                2014                   4                   3                   5                   2                   2                   7                   1                   7                   1                   0                   0                  -1                   5                   0                  -1                   8                1587                   3
                2014                  15                   8                   0                   1                   1                   1                   0                   0                   0                   0                   2                  -1                   1                   2                  32                   1                1588                   2
                2014                  98                   1                   2                   1                   2                   1                   1                   1                   2                   2                   2                  -1                   1                   1                  -1                   8                1589                   1
                2014                  98                   3                   5                   1                   2                   1                   1                   1                   1                   2                   2                  50                   1                   2                  45                   1                1590                   2
                2014                  22                   2                   5                   1                   2                   2                   1                   2                   2                   1                   2                  40                   1                   2                  50                   1                1591                   2
                2014                  20                   4                   5                   1                   1                   4                   3                   3                   4                   2                   2                  -1                   1                   2                  40                   1                1592                   1
                2014                  22                   2                   5                   1                   2                   7                   1                   0                   3                   1                   0                  -1                   3                   2                  34                   1                1593                   2
                2014                  14                   2                   1                   1                   2                   7                   0                   7                   1                   3                   0                  -1                   3                   2                  -1                   5                1594                   3
                2014                  20                   1                   5                   1                   1                   0                   7                   0                   0                   2                   2                  40                   1                   2                  -1                   5                1595                   1
                2014                  20                   3                   2                   1                   2                   1                   1                   1                   1                   2                   2                  40                   1                   2                  -1                   5                1596                   1
                2014                  20                   3                   3                   1                   1                   1                   0                   1                   1                   3                   2                  60                   1                   2                  40                   1                1597                   2
                2014                  11                   4                   1                   1                   2                   7                   0                   1                   3                   3                   0                  -1                   3                   2                  -1                   7                1598                   1
                2014                  15                   3                   5                   1                   1                   7                   0                   0                   1                   0                   0                  -1                   5                   2                  -1                   8                1599                   2
                2014                  21                   2                   5                   1                   2                   3                   3                   7                   3                   1                   2                  -1                   1                   2                  -1                   5                1600                   1
                2014                  19                   3                   5                   1                   1                   1                   1                   3                   1                   3                   2                  -1                   1                   1                  -1                   5                1601                   3
                2014                  23                   4                   5                   2                   2                   1                   1                   0                   1                   1                   2                  40                   1                   2                  40                   1                1602                   2
                2014                  98                   3                   5                   1                   2                   7                   4                   2                   1                   0                   0                  -1                   5                   1                  -1                   6                1603                   2
